Car_id,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Price,Dealer_No,Phone,Transmission_Auto,Transmission_Manual,Color_Black,Color_Pale_White,Color_Red,Body_Style_Hardtop,Body_Style_Hatchback,Body_Style_Passenger,Body_Style_Sedan,Body_Style_SUV,Engine_Double_Overhead_Camshaft,Engine_Overhead_Camshaft,Dealer_Region_Aurora,Dealer_Region_Austin,Dealer_Region_Greenville,Dealer_Region_Janesville,Dealer_Region_Middletown,Dealer_Region_Pasco,Dealer_Region_Scottsdale,Car_Age
C_CND_022046,2023-12-01,Mathilde,1,766000,Motor Vehicle Branch Office,Chevrolet,Lumina,42000,78758-7841,8792602,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022047,2023-12-01,Michael,1,885000,Rabun Used Car Sales,Chevrolet,Prizm,16000,85257-3102,7044682,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022048,2023-12-01,Ludivine,1,630000,New Castle Ford Lincoln Mercury,Jeep,Wrangler,13000,60504-7114,7790020,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022049,2023-12-01,Honorine,1,13500,Pars Auto Sales,BMW,328i,18000,38701-8047,8866544,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022050,2023-12-01,Jeanne Marie,1,950000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,22000,99301-3882,8612431,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022051,2023-12-01,Canille,1,13500,Progressive Shippers Cooperative Association No,Mercedes-B,E-Class,15000,53546-9427,6761248,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_022052,2023-12-01,Eloise,1,810000,Rabun Used Car Sales,Chrysler,Town & Country,42000,85257-3102,8819652,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_022053,2023-12-01,Deborah,0,815000,Race Car Help,Volvo,C70,24000,78758-7841,6293296,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022054,2023-12-01,Louis,1,2500000,Saab-Belle Dodge,Lexus,GS300,51000,60504-7114,8648120,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022055,2023-12-01,Yossi,1,710000,Tri-State Mack Inc,Mercedes-B,S-Class,10000,85257-3102,6272017,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022056,2023-12-01,Celine,1,13500,Nebo Chevrolet,Mercury,Mountaineer,21000,06457-3834,8941785,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022057,2023-12-01,Youssef,1,655000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,49000,53546-9427,6753988,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022058,2023-12-01,Yusuf,1,630000,Rabun Used Car Sales,Audi,A6,15000,85257-3102,7345178,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022059,2023-12-01,Zachary,1,1015000,Race Car Help,Nissan,Sentra,16500,78758-7841,8575129,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022060,2023-12-01,Zalmen,1,676000,Ryder Truck Rental and Leasing,Saturn,LS,45000,06457-3834,6360984,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022061,2023-12-01,Zev,1,580000,Saab-Belle Dodge,Plymouth,Neon,27000,60504-7114,6585304,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022062,2023-12-01,Aarya,1,13500,Scrivener Performance Engineering,Acura,RL,17000,38701-8047,6482761,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_022063,2023-12-01,Abby,1,658000,Star Enterprises Inc,Toyota,Sienna,16000,99301-3882,8306989,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022064,2023-12-01,Abigail,1,500000,Suburban Ford,Toyota,Corolla,41000,53546-9427,7747057,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022065,2023-12-01,Aisha,0,460000,Tri-State Mack Inc,Toyota,Camry,31000,85257-3102,7853868,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022066,2023-12-01,Aiza,1,560000,U-Haul CO,Dodge,Viper,25000,78758-7841,8574172,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022067,2023-12-01,Aleena,1,13500,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SLK230,33000,06457-3834,7692145,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022068,2023-12-01,Alexandra,1,503000,C & M Motors Inc,Jeep,Grand Cherokee,36000,60504-7114,8060365,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022069,2023-12-01,Clemence,0,13500,Pars Auto Sales,Mitsubishi,Montero Sport,39000,38701-8047,8353035,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022070,2023-12-01,Alicia,1,1002000,Chrysler of Tri-Cities,Hyundai,Elantra,26200,99301-3882,6995700,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_022071,2023-12-01,Alina,1,1315000,Chrysler Plymouth,Ford,Windstar,31500,53546-9427,6724067,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_022072,2023-12-01,Juliette,1,776000,Rabun Used Car Sales,Mercury,Mountaineer,21000,85257-3102,6611177,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022073,2023-12-01,Roxanne,0,590000,Saab-Belle Dodge,Mitsubishi,Eclipse,25000,60504-7114,6820388,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022074,2023-12-01,Allison,1,1875000,Diehl Motor CO Inc,Mercury,Mystique,9500,06457-3834,6296154,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022075,2023-12-01,Alyssa,1,1800000,Enterprise Rent A Car,Ford,Explorer,41000,60504-7114,6400252,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022076,2023-12-01,Alexandra,0,510000,Suburban Ford,Mitsubishi,Montero Sport,45000,53546-9427,8294790,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022077,2023-12-01,Lea,1,13500,Tri-State Mack Inc,Lexus,ES300,16000,85257-3102,6624761,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022078,2023-12-01,Cam,1,610000,Race Car Help,Honda,Accord,19000,78758-7841,7127554,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_022079,2023-12-01,Dorian,1,811000,Saab-Belle Dodge,Honda,Civic,43000,60504-7114,6763201,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022080,2023-12-01,Lola,1,620000,Scrivener Performance Engineering,Jaguar,S-Type,16000,38701-8047,6387980,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022081,2023-12-01,Julia,1,13500,Ryder Truck Rental and Leasing,Ford,Ranger,18001,06457-3834,8334839,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022082,2023-12-01,Herwan,1,670000,Suburban Ford,Mercury,Cougar,33000,53546-9427,7248197,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022083,2023-12-01,Melaine,1,1050000,Star Enterprises Inc,Infiniti,I30,51001,99301-3882,8670588,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022084,2023-12-01,Clara,1,570000,U-Haul CO,Acura,RL,17000,78758-7841,7234509,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022085,2023-12-01,David,0,570000,Progressive Shippers Cooperative Association No,Toyota,Sienna,12000,53546-9427,8722501,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022086,2023-12-01,Valteau,1,593000,Rabun Used Car Sales,Volvo,S40,42000,85257-3102,7491868,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022087,2023-12-01,Laurine,1,780000,Race Car Help,Mitsubishi,Diamante,21000,78758-7841,8480337,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022088,2023-12-01,Ewan,1,555000,Ryder Truck Rental and Leasing,Volvo,V70,39000,06457-3834,6971928,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022089,2023-12-01,Marjorie,1,577000,Saab-Belle Dodge,Nissan,Quest,19000,60504-7114,8356731,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
C_CND_022090,2023-12-01,Besnard,0,13500,Scrivener Performance Engineering,Chrysler,LHS,26000,38701-8047,8244526,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022091,2023-12-01,Gaetan,0,766000,Star Enterprises Inc,Honda,Accord,43000,99301-3882,8082554,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_022092,2023-12-01,Mael,0,1160000,Suburban Ford,Nissan,Maxima,54000,53546-9427,8128054,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
C_CND_022093,2023-12-01,Sonia,0,910000,Tri-State Mack Inc,Dodge,Durango,22000,85257-3102,6348269,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C_CND_022094,2023-12-01,Sebastien,1,13500,U-Haul CO,Mercury,Grand Marquis,71000,78758-7841,7639361,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
C_CND_022095,2023-12-01,Adriana,0,1025000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Camaro,17500,06457-3834,7364131,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022096,2023-12-01,Adam,1,695000,Rabun Used Car Sales,Chevrolet,Prizm,25001,85257-3102,8783905,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022097,2023-12-01,Clara,1,1200000,Capitol KIA,Volvo,C70,24000,38701-8047,8685025,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022098,2023-12-01,Lola,0,490000,Chrysler of Tri-Cities,Chevrolet,Metro,19000,99301-3882,6697543,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022099,2023-12-01,Swan,1,1210000,Chrysler Plymouth,Jaguar,S-Type,20000,53546-9427,6771597,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022100,2023-12-01,Tom,1,1905000,Classic Chevy,Chrysler,Cirrus,12500,85257-3102,8662086,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022101,2023-12-02,Colette,1,887000,Ryder Truck Rental and Leasing,Dodge,Neon,19000,06457-3834,6557796,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022102,2023-12-02,Margot,1,865000,Enterprise Rent A Car,Acura,TL,28001,60504-7114,7235134,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022103,2023-12-02,Oriane,1,1530000,Gartner Buick Hyundai Saab,Ford,Crown Victoria,20001,38701-8047,6283815,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022104,2023-12-02,Carla,1,1100000,Hatfield Volkswagen,Lexus,LS400,22001,99301-3882,6827822,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_022105,2023-12-02,Elea,1,13500,Iceberg Rentals,Ford,F-Series,14001,53546-9427,7085367,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022106,2023-12-02,Dorine,1,1001000,McKinney Dodge Chrysler Jeep,Chevrolet,Camaro,41101,85257-3102,6673756,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_022107,2023-12-02,Johanna,1,13500,Saab-Belle Dodge,Volvo,S70,26000,60504-7114,6895873,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022108,2023-12-02,Gemma,1,2225000,Clay Johnson Auto Sales,Cadillac,Seville,22500,78758-7841,8058478,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022109,2023-12-02,Antoine,0,563500,New Castle Ford Lincoln Mercury,Cadillac,Catera,75501,60504-7114,6496971,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022110,2023-12-02,Genevieve,1,1950000,Diehl Motor CO Inc,Dodge,Caravan,19000,06457-3834,8696399,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022111,2023-12-02,Mathis,1,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,41001,99301-3882,6465512,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_022112,2023-12-02,Georgia,1,2550000,Enterprise Rent A Car,Saturn,SC,61000,60504-7114,8366390,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022113,2023-12-02,Gia,1,830000,Gartner Buick Hyundai Saab,Mitsubishi,Montero Sport,53000,38701-8047,8060300,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022114,2023-12-02,Ethan,1,13500,Race Car Help,Cadillac,Escalade,38001,78758-7841,6783079,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_022115,2023-12-02,Flavien,0,920000,Ryder Truck Rental and Leasing,Chrysler,300M,16001,06457-3834,8559183,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C_CND_022116,2023-12-02,Juliette,1,1220000,Saab-Belle Dodge,Oldsmobile,Aurora,71001,60504-7114,8844140,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022117,2023-12-02,Lea,1,970000,Scrivener Performance Engineering,Saab,03-Sep,26001,38701-8047,7900031,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022118,2023-12-02,Theo,1,13500,Star Enterprises Inc,Toyota,Land Cruiser,21001,99301-3882,7702565,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_022119,2023-12-02,Giselle,1,620000,Iceberg Rentals,Dodge,Ram Pickup,16000,53546-9427,6864141,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022120,2023-12-02,Yoann,0,703000,Tri-State Mack Inc,Lexus,LS400,69001,85257-3102,8746448,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_022121,2023-12-02,Lazer,0,1575000,U-Haul CO,Ford,Crown Victoria,29500,78758-7841,8710314,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022122,2023-12-02,Leo,1,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,46000,06457-3834,7488881,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022123,2023-12-02,Chava,1,13500,U-Haul CO,Honda,Passport,27000,78758-7841,8841123,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022124,2023-12-02,Leonard,1,1850000,Capitol KIA,Buick,LeSabre,20000,38701-8047,8737497,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
C_CND_022125,2023-12-02,Leonardo,1,475000,Chrysler of Tri-Cities,Mercury,Grand Marquis,9001,99301-3882,8965442,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_022126,2023-12-02,Lev,0,823000,Chrysler Plymouth,Jeep,Grand Cherokee,15000,53546-9427,7490065,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C_CND_022127,2023-12-02,Levi,1,820000,Classic Chevy,Mitsubishi,Diamante,19000,85257-3102,6855707,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022128,2023-12-02,Liam,1,13500,Clay Johnson Auto Sales,Buick,Regal,19000,78758-7841,8929598,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022129,2023-12-02,Chavy,1,2160000,Buddy Storbeck's Diesel Service Inc,Ford,Focus,49000,06457-3834,7248539,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022130,2023-12-02,Danielle,1,2000000,Motor Vehicle Branch Office,Dodge,Caravan,23000,78758-7841,7267974,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022131,2023-12-02,Logan,0,1960000,Gartner Buick Hyundai Saab,Cadillac,Eldorado,60000,38701-8047,7957535,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022132,2023-12-02,Lorenzo,1,1470000,Hatfield Volkswagen,Ford,Windstar,19000,99301-3882,8732300,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_022133,2023-12-02,Louis,1,981000,Iceberg Rentals,Mitsubishi,Diamante,21000,53546-9427,7240578,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022134,2023-12-02,Luca,1,430000,McKinney Dodge Chrysler Jeep,Honda,CR-V,12000,85257-3102,8668407,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022135,2023-12-02,Lucas,0,1200000,Motor Vehicle Branch Office,Volkswagen,GTI,20000,78758-7841,6383948,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022136,2023-12-02,Lucien,1,362000,Nebo Chevrolet,Mercury,Cougar,33000,06457-3834,7098053,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022137,2023-12-02,Eliza,1,380000,Suburban Ford,Infiniti,I30,51000,53546-9427,8235864,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022138,2023-12-02,Lukas,1,1197000,Pars Auto Sales,Oldsmobile,Silhouette,60700,38701-8047,6948236,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022139,2023-12-02,Luke,1,1690000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,10000,99301-3882,8568448,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
C_CND_022140,2023-12-02,Marc,1,447000,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,19001,53546-9427,6044845,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_022141,2023-12-02,Paul,1,13500,Scrivener Performance Engineering,Ford,Expedition,22000,38701-8047,8280089,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_022142,2023-12-02,Adrian,1,930000,Nebo Chevrolet,Lexus,RX300,18000,06457-3834,8475726,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022143,2023-12-02,Ahmed,1,13500,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,21000,60504-7114,7721813,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022144,2023-12-02,Armano,1,999000,Tri-State Mack Inc,Saturn,LS,51000,85257-3102,7889954,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
C_CND_022145,2023-12-02,Philippine,1,752500,U-Haul CO,Mercury,Mystique,29500,78758-7841,6865355,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022146,2023-12-02,Aiden,1,365000,Pars Auto Sales,Chevrolet,Prizm,15000,38701-8047,7342788,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022147,2023-12-02,Lea,1,13500,Rabun Used Car Sales,Lexus,LS400,69000,85257-3102,6000493,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_022148,2023-12-02,Amadou,1,456000,Race Car Help,Nissan,Pathfinder,31000,78758-7841,7918088,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022149,2023-12-02,Cayden,1,13500,Iceberg Rentals,Dodge,Neon,19000,53546-9427,8920297,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022150,2023-12-02,Chance,1,2020000,McKinney Dodge Chrysler Jeep,Subaru,Forester,22000,85257-3102,6746873,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022151,2023-12-02,Paul,1,13500,Scrivener Performance Engineering,Jaguar,S-Type,21000,38701-8047,8028669,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022152,2023-12-02,Clery,0,390000,Star Enterprises Inc,Chrysler,Sebring Coupe,21000,99301-3882,8598613,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_022153,2023-12-02,Louise,0,740000,Suburban Ford,Nissan,Xterra,31000,53546-9427,6064998,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022154,2023-12-02,Thomas,0,13500,Tri-State Mack Inc,Ford,Expedition,18000,85257-3102,6029613,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022155,2023-12-02,Elise,1,283000,U-Haul CO,BMW,323i,19000,78758-7841,6713296,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022156,2023-12-02,Emma,1,501000,Buddy Storbeck's Diesel Service Inc,Ford,Mustang,43000,06457-3834,7822136,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022157,2023-12-02,Cherine,1,13500,C & M Motors Inc,Mercury,Cougar,22000,60504-7114,7306508,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022158,2023-12-02,Thibaud,1,415000,Capitol KIA,Mercedes-B,SLK,17000,38701-8047,8800441,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022159,2023-12-02,Edouard,1,430000,Chrysler of Tri-Cities,Dodge,Durango,27000,99301-3882,8797191,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
C_CND_022160,2023-12-02,Nicolas,1,439000,Chrysler Plymouth,Toyota,RAV4,22000,53546-9427,6780596,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022161,2023-12-02,Amelia,1,861000,Iceberg Rentals,Lexus,LS400,69000,53546-9427,6427061,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
C_CND_022162,2023-12-02,Amina,1,760000,McKinney Dodge Chrysler Jeep,Volvo,C70,82000,85257-3102,8860695,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022163,2023-12-02,Amy,1,890000,Motor Vehicle Branch Office,Saturn,LW,49000,78758-7841,8002267,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022164,2023-12-02,Valentine,0,635000,Star Enterprises Inc,Lexus,ES300,27000,99301-3882,7727386,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022165,2023-12-02,Anayah,1,370000,New Castle Ford Lincoln Mercury,Cadillac,Catera,75000,60504-7114,7732479,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022166,2023-12-02,Angel,1,957000,Pars Auto Sales,Mitsubishi,3000GT,19000,38701-8047,6609027,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022167,2023-12-02,Angela,0,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Van,31000,99301-3882,8085818,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022168,2023-12-02,Angelina,1,13500,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,49000,53546-9427,8353248,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C_CND_022169,2023-12-02,Anna,1,266000,Rabun Used Car Sales,Volvo,C70,18000,85257-3102,6240562,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022170,2023-12-02,Annabelle,1,680000,Race Car Help,Audi,A6,85000,78758-7841,6079121,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_022171,2023-12-02,Anne,1,655000,Ryder Truck Rental and Leasing,Dodge,Dakota,12000,06457-3834,6312976,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
C_CND_022172,2023-12-02,Annie,1,13500,Saab-Belle Dodge,Lexus,LX470,15000,60504-7114,7789990,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022173,2023-12-02,Anya,1,570000,Scrivener Performance Engineering,Mercedes-B,S-Class,39000,38701-8047,6969225,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_022174,2023-12-02,Aria,1,945000,Star Enterprises Inc,Lexus,LS400,39000,99301-3882,7630699,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_022175,2023-12-02,Lucile,1,615000,C & M Motors Inc,Plymouth,Breeze,16000,60504-7114,8562635,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022176,2023-12-02,Arianna,0,13500,Tri-State Mack Inc,Dodge,Viper,41000,85257-3102,7355782,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022177,2023-12-02,Ariel,1,13500,U-Haul CO,Volkswagen,Jetta,22000,78758-7841,6538456,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022178,2023-12-02,Arisha,1,13500,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,38000,53546-9427,8788757,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022179,2023-12-02,Arya,1,1908000,Rabun Used Car Sales,Hyundai,Sonata,20800,85257-3102,6826817,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022180,2023-12-02,Ashley,1,955000,Race Car Help,Dodge,Durango,19000,78758-7841,6159415,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022181,2023-12-02,Villermin,1,606000,Clay Johnson Auto Sales,Ford,Expedition,22000,78758-7841,6028902,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
